Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,DAX,IEFA,VTI,DAX,IEFA,VTI,DAX,IEFA,VTI,DAX,IEFA,VTI,DAX,IEFA,VTI
Date,,,,,,,,,,,,,,,
2015-02-26,21.741622924804688,43.49774169921875,91.25325012207031,21.825960706277286,43.607845104753245,91.35333187031661,21.716634669652,43.43902193630069,90.9279653504145,21.786915161255667,43.55646426218273,91.286606462629,11600,1183200,1742000
2015-02-27,21.881406784057617,43.5271110534668,90.92794799804688,21.95090682220035,43.703275974985274,91.31161583739026,21.705705528228307,43.490410844830656,90.88624939866357,21.87281720967227,43.56381126210293,91.20318547976909,15800,934700,1825400
2015-03-02,21.966520309448242,43.60050964355469,91.4867935180664,22.30230455113022,43.60050964355469,91.51181395809049,21.696332285842217,43.44636430356773,90.92797611662303,22.30230455113022,43.54912879690775,91.00304379998116,37700,1119400,2681100
2015-03-03,21.708824157714844,43.336273193359375,91.11144256591797,22.32573032427164,43.490415767104984,91.42004275498499,21.661970996152036,43.211489109817634,90.69441837904668,22.32573032427164,43.46105447685437,91.30327649172376,9400,863400,2615700
2015-03-04,21.708824157714844,43.1307373046875,90.74447631835938,21.732251483213826,43.16744030930636,90.87792076499986,21.428484162922253,42.84447178895567,90.24404214442426,21.537028239027773,43.086698179218686,90.82787989292028,8700,642100,1949900
2015-03-05,21.716638565063477,43.24818801879883,90.88626098632812,21.82596462129907,43.38031102089672,90.99468499448906,21.685403612878673,43.16744867311382,90.60268120326032,21.80097487222861,43.31424951984777,90.93630185728168,15900,632300,1752500
2015-03-06,21.46674919128418,42.675655364990234,89.62686157226562,21.89624125095148,42.998623936478566,90.62772370777881,21.39646869951017,42.63161623254842,89.44336986259059,21.89624125095148,42.95458200399018,90.4692524379166,12300,881700,2799000
2015-03-09,21.638545989990234,42.70500564575195,89.96047973632812,22.013375790974468,42.7784060475998,90.11895100170229,21.505795599572554,42.60224396314662,89.67689991214729,22.013375790974468,42.67564436499447,89.74362532528227,10500,588600,1827900
2015-03-10,21.170015335083008,41.824195861816406,88.59263610839844,21.62293333592273,42.11046141095096,89.32659652595164,21.115353048859596,41.78749565296134,88.58429384135655,21.62293333592273,42.044399914993264,89.24319294538871,12700,708700,3543800
2015-03-11,21.404281616210938,41.92695617675781,88.52591705322266,21.50579856213713,42.02971787816405,88.81783278778992,21.271529718070504,41.74345233851915,88.39247258740009,21.412090726623376,41.90493661218401,88.76779190851718,25700,701800,3071300
2015-03-12,21.661975860595703,42.4554443359375,89.63521575927734,21.89624469988779,42.47012497769128,89.66857847122613,21.435517620992382,42.23524030972299,88.75946206966,21.89624469988779,42.43342477332988,88.80116705041765,32300,721200,3907600
2015-03-13,21.51360511779785,42.23524475097656,89.13475036621094,21.708828400135165,42.249925394274086,89.57679497810307,21.240293714073964,41.96365705004192,88.55091269727396,21.708828400135165,42.1471608911914,89.5517745454728,41400,967000,2073000
2015-03-16,22.17736053466797,42.68299865722656,90.25238800048828,22.216406077682162,42.73437951366314,90.26907253403498,21.724442661749535,42.470133509105466,89.46004446571843,21.724442661749535,42.52151436554205,89.54344804359656,100800,689500,2706600
2015-03-17,21.818151473999023,42.558204650878906,90.07723236083984,22.23202382284305,42.594904854052594,90.23570360217019,21.748651446857895,42.32331999051206,89.63518770163904,22.23202382284305,42.46278188259049,89.9104252165966,112000,630700,1754000
2015-03-18,22.138317108154297,43.43168640136719,91.11144256591797,22.138317108154297,43.51977025835789,91.43672092261484,21.677590113582983,42.51416722472806,89.53509164860725,21.810341984721077,42.587570438886985,89.81032913913047,48500,806600,3662900
2015-03-19,21.69321060180664,42.91053771972656,90.78617858886719,22.153937644601132,43.04266070990395,91.07809429325687,21.607311885186707,42.83713730298198,90.55264602535544,22.153937644601132,42.99862157987577,90.93630757445118,31600,1019800,3901300
2015-03-20,22.372587203979492,43.872093200683594,91.54517364501953,22.435058592923866,44.01889681528433,91.76202169359651,22.075848478852556,43.54178576784344,91.2198952088684,22.075848478852556,43.68858938244418,91.31997696566219,57100,951600,1741100
2015-03-23,22.356966018676758,44.09964370727539,91.3866958618164,22.372584236199906,44.195063687034676,91.8203982913266,22.19297920298931,43.930817712216815,91.3866958618164,22.372584236199906,44.04092113507304,91.5118044121722,20800,898500,2084200
2015-03-24,22.442869186401367,44.048255920410156,90.9029541015625,22.513149689789405,44.268462745445014,91.52849054446975,22.25545500717844,44.03357807878418,90.8612554900068,22.25545500717844,44.21708189961584,91.36168337167545,7300,1236800,3398600
2015-03-25,22.32573127746582,43.82805633544922,89.48512268066406,22.786458272570393,44.2758061516454,91.12751201509961,22.27887811390262,43.80603677073346,89.48512268066406,22.786458272570393,44.187725092736,91.03533654897106,38000,590300,2817000
2015-03-26,22.185169219970703,43.44636917114258,89.30916595458984,22.255449706620105,43.54913367599596,89.76166201906645,21.919665490280774,43.16010362202428,88.8063946806437,22.255449706620105,43.52711131064701,89.14995260049152,22900,782700,3164500
2015-03-27,22.216407775878906,43.5271110534668,89.55215454101562,22.247642723242652,43.60051427078551,89.63594867012773,22.043829888265414,43.3582878537034,89.17507137038777,22.185171339079876,43.453710636194515,89.32590336002247,35900,966900,3298000
2015-03-30,22.458486557006836,43.58584213256836,90.69178771972656,22.59123844844471,43.68126213363309,90.8258570700445,22.23983594480462,43.53446127044213,90.0968345997376,22.59123844844471,43.53446127044213,90.15549113920483,13700,728600,1885800
2015-03-31,22.036802291870117,42.93256378173828,89.87060546875,22.177363285284382,43.17478741789058,91.06049913035962,21.94309595588418,42.85916055862648,89.66111687791374,22.122701007720025,42.92522205940377,90.27282637611275,30100,684700,2077100
2015-04-01,22.224212646484375,43.21882629394531,89.7030029296875,22.247639971185663,43.24818478106621,90.00466696410552,22.03679851717937,42.947238587716974,89.1499500688933,22.18516859475066,43.24818478106621,89.94600403061212,63900,1392700,11026400
2015-04-02,22.372587203979492,43.55646514892578,89.98790740966797,22.80207930622805,43.651887915661945,90.24767118430718,22.302306705237644,43.4390228206528,89.53541134240106,22.364778094182018,43.512423225806174,89.68624336482337,68700,1101100,2041200
2015-04-06,22.56781005859375,44.040916442871094,90.60799407958984,22.622472336718474,44.26112046507624,90.84262664839956,22.35696856631093,43.644547522874205,89.48513841202042,22.35696856631093,43.78401221697277,89.88735288666948,39600,686600,2186600
2015-04-07,22.390544891357422,43.989540100097656,90.30631256103516,22.763030286344495,44.305166924246876,90.95154081257249,22.390544891357422,43.96752053563722,90.30631256103516,22.763030286344495,44.12900200842434,90.60797655521941,23200,952200,1983900
2015-04-08,22.347597122192383,44.20240020751953,90.69178771972656,22.567808638539145,44.49600463384532,90.85937600589483,22.216407662948,44.04091595301043,90.26442927898918,22.567808638539145,44.415262506590764,90.49905543685807,15700,793900,2454300
2015-04-09,22.290590286254883,44.253787994384766,91.01020812988281,22.544381101810703,44.268468638010965,91.09400227306749,22.22421360811337,44.070284149126955,90.28118565870115,22.544381101810703,44.268468638010965,90.66664383181731,18300,859500,2214200
2015-04-10,22.536571502685547,44.34920120239258,91.43758392333984,22.536571502685547,44.34920120239258,91.4627215317573,22.27106777476904,44.128997181734384,91.03536300940685,22.27106777476904,44.18771974726779,91.22809532908161,27700,919800,2406100
2015-04-13,22.31011199951172,44.06293869018555,91.07725524902344,22.614659782351705,44.246442519879864,91.69733964324914,22.255449729713273,43.982196557112644,91.05211764282407,22.614659782351705,44.151022544472106,91.37053797648937,25900,648100,3524800
2015-04-14,22.40382194519043,44.40059280395508,91.21129608154297,22.520955604404183,44.42995129193685,91.32023419844222,22.34447390677593,44.28315045188834,90.63311214056577,22.520955604404183,44.33453130591463,91.05208916105342,14900,687300,1460800
2015-04-15,22.40382194519043,44.60611343383789,91.67218780517578,22.513146495198562,44.679513849277356,91.91519528251669,22.26326095835981,44.31984789355907,91.40404272553805,22.513146495198562,44.52537129682666,91.53811206881542,20900,608500,1512400
2015-04-16,22.099273681640625,44.723567962646484,91.6302719116211,22.380395668502672,44.83367141584762,91.86489801715292,21.982140016926557,44.47400256209809,91.38726447572544,22.380395668502672,44.657506450735234,91.52972151958282,18000,788100,1490200
2015-04-17,21.647136688232422,44.114315032958984,90.56608581542969,21.904049380735792,44.2831410030757,91.16941382465144,21.500329009820412,43.94549186288821,90.17224634312755,21.904049380735792,44.2831410030757,91.08561329541736,30400,13670900,2657000
2015-04-20,21.849388122558594,44.20974349975586,91.30347442626953,21.982140006353447,44.31250519913358,91.48782534400993,21.646355742082033,44.11432072174241,91.01857311200322,21.646355742082033,44.224424142530715,91.06046697952829,9900,869600,2005000
2015-04-21,22.036802291870117,44.56941604614258,91.2783432006836,22.068038730155667,44.67217775427837,91.77273306634274,21.94309595588418,44.44463197194443,91.12751120228066,21.94309595588418,44.46665433800678,91.71407653324619,20300,1664700,3909900
2015-04-22,21.92747688293457,44.66484069824219,91.66380310058594,21.97433004910318,44.672182421045456,91.75597856767132,21.70882629175555,44.3785751099453,90.94316202687268,21.97433004910318,44.56942070217445,91.40403936229957,13600,513300,1469300
2015-04-23,21.802534103393555,44.81897735595703,91.94869995117188,21.90404954495091,44.88503884809833,92.24198258760492,21.552648564696714,44.3638858322964,91.4207848125104,21.76349004651041,44.43728904581245,91.45430374140018,274700,608000,2340700
2015-04-24,21.95090675354004,45.053863525390625,92.04927062988281,22.01181572767143,45.163964149227354,92.17496504264857,21.747874357376286,44.83365947767078,91.85654473764762,21.825182016038088,45.017163317445046,92.1079271700957,26300,557400,1775100
2015-04-27,22.333541870117188,45.32545852661133,91.57164001464844,22.499091115845623,45.53098197695177,92.40959427011643,22.10708216721807,45.274077664026215,91.47946453510028,22.10708216721807,45.36950046599014,92.33418145580445,33100,1871200,1827800
2015-04-28,22.122697830200195,45.36949157714844,91.81463623046875,22.442863829464333,45.38417222073179,91.88167409700627,22.083653777386573,45.083223227342685,90.91802554304863,22.442863829464333,45.178646010611274,91.78949862878788,256500,3690600,2595000
2015-04-29,21.786914825439453,44.99514389038086,91.41241455078125,22.005565405884575,45.20067010837842,91.72245988574232,21.70882522603511,44.8263206827716,91.02695641149823,21.919666697596274,45.08322495521035,91.34538307796711,24200,1451000,2432000
2015-04-30,21.787696838378906,44.532718658447266,90.42364501953125,22.005566970254527,44.82632597594398,91.2699741980917,21.787696838378906,44.47399887497606,90.0549431085015,21.977453878386683,44.7235642548342,91.15266111605197,10600,2333100,3635900
2015-05-01,22.052425384521484,44.93642044067383,91.25321197509766,22.146133230651884,44.93642044067383,91.32024984420084,21.96652664968826,44.59143233155888,90.69178420579533,22.091470941007355,44.77493616831426,90.8342348828273,9500,1091400,3924700
2015-05-04,22.130510330200195,44.965782165527344,91.57164001464844,22.317924493410466,45.03184366351972,91.8900667232998,22.130510330200195,44.87770110155301,91.43757065817705,22.317924493410466,44.98046280953082,91.53812107725969,18400,620800,1713300
2015-05-05,21.661975860595703,44.319847106933594,90.4822769165039,22.192983442335194,44.79695539891472,91.6386511501204,21.654166750342416,44.26846625702865,90.39847640094243,22.192983442335194,44.79695539891472,91.47943784225168,259700,753600,1692700
2015-05-06,22.00556755065918,44.41526794433594,90.23091125488281,22.107082997174384,44.64281371263474,90.95155240023807,21.85407410030259,44.26112539163983,89.6694834581545,21.888433884853832,44.59877178327312,90.81747665548203,5000,961200,3691700
2015-05-07,21.9157657623291,44.27580642700195,90.57447814941406,22.13051107178048,44.37856812970973,90.80911072601657,21.880625512459936,44.114322151291795,89.97953135746815,22.13051107178048,44.268467505399855,90.16388232825669,11400,1442200,2363500
2015-05-08,22.442869186401367,45.31077575683594,91.7140884399414,22.513149689789405,45.38417898569419,91.83140152136458,22.271073227805893,45.06121037881161,91.40404946464452,22.271073227805893,45.171313822075554,91.4291870687947,12800,462300,1796400
2015-05-11,22.119577407836914,44.97312545776367,91.32861328125,22.38039540889847,45.16396823637898,91.83138445003962,22.119577407836914,44.94376416873158,91.27833808229572,22.38039540889847,44.98780610227972,91.61352099251623,4600,592000,1656900
2015-05-12,22.01650047302246,44.94375991821289,91.06049346923828,22.060230296413636,45.03184097693233,91.34540125946711,21.935287518314446,44.811636930110545,90.44040906897652,21.974331577932166,44.899717988829984,90.90128649739785,5100,610900,1657500
2015-05-13,21.935283660888672,45.28874588012695,91.11076354980469,22.208596498455545,45.53831120134825,91.58839719107394,21.90404722713925,45.23002331040606,90.98506914040053,22.208596498455545,45.39150757709227,91.31187076900142,3100,696500,2424500
2015-05-14,22.481908798217773,45.839263916015625,92.0157470703125,22.505334633534314,45.839263916015625,92.04926600490478,22.169550425936258,45.61905984821387,91.42080036573645,22.169550425936258,45.69246027079891,91.6135326413713,6100,554200,1579200
2015-05-15,22.435054779052734,45.912662506103516,92.12467193603516,22.435054779052734,45.9420237939843,92.16656580342865,22.185169265754787,45.6263969493822,91.83976422958145,22.38820161766816,45.68511952514377,92.07439034484794,10400,727800,1862700
2015-05-18,22.4506778717041,45.77320098876953,92.4682388305664,22.497531043263987,45.795220554849294,92.59393323121628,22.255454585863195,45.6190584261181,91.96546762104965,22.255454585863195,45.71447841249477,92.0157428240765,12400,577800,2769100
2015-05-19,22.50533676147461,45.575016021728516,92.42633819580078,22.61466130844901,45.68511945107969,92.64420165503017,22.42724716102065,45.53097408997874,92.27550620467457,22.61466130844901,45.58235494366355,92.49336966390396,10200,625900,2845000
2015-05-20,22.466293334960938,45.648414611816406,92.36769104003906,22.59123610341124,45.78053760172413,92.7447678595834,22.341350566510638,45.49427205693954,92.20009637006594,22.59123610341124,45.53831398692425,92.45986011717058,5400,612800,2478400
2015-05-21,22.497533798217773,45.84660339355469,92.6023178100586,22.552196086637267,45.93468726177958,92.72801221511624,22.480354647410405,45.677780179526984,92.23361592671165,22.552196086637267,45.707141468935276,92.32579139754839,1200,448800,1476400
2015-05-22,22.219528198242188,45.589698791503906,92.42633819580078,22.294492955713217,45.677779859064174,92.63582671719374,22.157056822298788,45.52363729082204,92.35930033461528,22.161741095654104,45.677779859064174,92.49336966390396,6500,444300,1187900
2015-05-26,21.482370376586914,44.76026153564453,91.46269226074219,21.958715666753747,45.25205334020942,92.19170824387804,21.482370376586914,44.70154175602218,91.22806613315444,21.958715666753747,45.25205334020942,92.19170824387804,41300,684000,2226700
2015-05-27,21.872034072875977,45.23003005981445,92.3006591796875,21.904049484502863,45.25939134905631,92.40959092744792,21.48236801147447,44.77494127675233,91.50459882993809,21.521412068249866,44.87036406676503,91.71408738622739,13800,778700,2562200
2015-05-28,21.732255935668945,45.08323287963867,92.21685791015625,21.779109106830926,45.178655683337226,92.24199551207523,21.669784544307817,44.77494769852388,91.81463710020384,21.763492376067237,44.96579050587393,92.1498200429837,4900,1309200,2022400
2015-05-29,21.38865852355957,44.672176361083984,91.59675598144531,21.708824530365813,44.99514211944508,92.19170259511284,21.341805361192485,44.48133079474381,91.4878242554776,21.708824530365813,44.93642234521872,92.16656499628046,6800,1086000,1943200
2015-06-01,21.355079650878906,44.63548278808594,91.82304382324219,21.497983501949033,44.84834515135471,92.14146419073867,21.107537026000024,44.451978916271806,91.38730395921053,21.497983501949033,44.826325582752006,92.00739481240292,4800,1584600,2354900
2015-06-02,21.552654266357422,44.86301803588867,91.75598907470703,21.66978795742936,45.04652187595699,92.1163096528242,21.39881790098014,44.66483355260933,91.29511168650478,21.4511373085089,44.76025633345784,91.54650051517574,9900,850600,1925300
2015-06-03,21.919668197631836,45.149288177490234,92.07440185546875,22.02977470416479,45.31077246921468,92.35930959754,21.779107206972007,45.00248733051892,91.7811191747211,21.927477307050196,45.04652646459164,91.99060771712412,14500,942800,1731100
2015-06-04,21.622926712036133,44.62080001831055,91.3370132446289,21.896239548863136,45.11993074988927,92.00737920182291,21.54483711730911,44.46665744533537,91.14428095418346,21.896239548863136,44.83366517149345,91.75599036960426,30600,568100,1845800
2015-06-05,21.198902130126953,44.114315032958984,91.2615737915039,21.529220136870425,44.23909908043056,91.50457482714391,21.100510039415358,43.82804953588046,90.77555893406046,21.529220136870425,44.18037651690371,91.2615737915039,18600,662700,3342700
2015-06-08,21.14267921447754,43.99688720703125,90.7001724243164,21.28245824356498,44.06294871274941,91.30350054841415,21.124718114903068,43.86476419559492,90.6498972116696,21.232481733479414,44.03359022135557,91.23646266949574,5500,601700,2990700
2015-06-09,21.076305389404297,43.784019470214844,90.62474822998047,21.138776780195567,43.91614246543458,90.90127465099589,20.873272996973803,43.58583497738524,90.27280899946078,20.88889121703048,43.85008096782471,90.70854237156851,12600,575400,2976500
2015-06-10,21.747873306274414,44.686859130859375,91.7308578491211,21.78691736581154,44.818982129213175,91.89007121122276,21.341808533572525,44.37857120135165,90.99345397672084,21.341808533572525,44.459313344795255,91.08562946077087,6900,921100,1592600
2015-06-11,21.708824157714844,44.826324462890625,91.99060821533203,21.982136997462348,44.951108548631225,92.18334048834313,21.630736051588546,44.613459304892835,91.82301993773517,21.982136997462348,44.88504704442663,91.93195167886483,31600,466200,1850500
2015-06-12,21.50579833984375,44.51069641113281,91.38729858398438,21.53703329173513,44.62079984858011,91.7560005406195,21.240294546307247,44.20975018882981,91.2364665465504,21.53703329173513,44.37123448374006,91.57164956230194,3200,773400,1490900
2015-06-15,21.170015335083008,44.18772506713867,90.96831512451172,21.451135877008483,44.21708635344025,91.13590981734488,20.904511525338798,43.908798447366394,90.39013101521785,21.451135877008483,43.91614016896498,90.73368894762912,22100,770800,2865500
2015-06-16,21.154394149780273,44.195064544677734,91.47109985351562,21.224674647774393,44.21708690970416,91.54651267628472,21.01383315379204,43.93816028642291,90.83425275787786,21.224674647774393,43.99688005971841,90.87614663949924,18200,640400,2604800
2015-06-17,21.076305389404297,44.121665954589844,91.62188720703125,21.35742739268274,44.19506637425944,91.91517622122676,20.88889121703048,43.68859675842755,91.11911608611011,21.35742739268274,44.05560445686859,91.61351227005775,4300,756000,1911700
2015-06-18,21.552654266357422,44.496002197265625,92.52690887451172,21.876724194637642,44.848329169590926,92.81181665045492,21.20125170370591,44.16569478569632,91.8230303570351,21.20125170370591,44.16569478569632,91.8230303570351,10300,937400,2496300
2015-06-19,21.326187133789062,44.35654830932617,92.12467193603516,21.607309086728314,44.51069086249985,92.52688630703994,21.226232628534323,44.35654830932617,92.05763407650697,21.607309086728314,44.488671297774005,92.50174870798742,19000,647300,1735900
2015-06-22,22.1461238861084,45.19332504272461,92.6861343383789,22.277313325899968,45.464909939216575,92.92914187536924,21.989944704936004,45.12726354897831,92.55205856910787,22.20078615268822,45.25938653647091,92.74479088916384,16700,554500,1864800
2015-06-23,21.979795455932617,45.281410217285156,92.7782974243164,22.50533672346085,45.36949408365161,92.88722917746836,21.979795455932617,45.25205172854295,92.56042752492883,22.50533672346085,45.310771506073976,92.78667875704616,17100,948900,3080400
2015-06-24,21.72903823852539,44.92174530029297,92.07440185546875,22.04760831174184,45.14928829371224,92.76990535058671,21.72903823852539,44.877703366060196,92.057645585033,22.04760831174184,45.08322679238643,92.6442109465283,12700,828200,4931200
2015-06-25,21.820512771606445,44.913536071777344,91.78948974609375,21.89305781596896,45.12247288673794,92.3760550388266,21.73377275836942,44.88369039522169,91.71407055526684,21.747966223220956,45.107548625204196,92.34253610880155,256700,964800,2110800
